currency_from,currency_to,value,date
ZAR,RUB,3.38667,2014-03-19
ZAR,RUB,3.37186,2014-03-20
ZAR,RUB,3.32778,2014-03-21
ZAR,RUB,3.33528,2014-03-22
ZAR,RUB,3.32861,2014-03-25
ZAR,RUB,3.32205,2014-03-26
ZAR,RUB,3.29511,2014-03-27
ZAR,RUB,3.31881,2014-03-28
ZAR,RUB,3.3592,2014-03-29
ZAR,RUB,3.36312,2014-04-01
ZAR,RUB,3.31359,2014-04-02
ZAR,RUB,3.31749,2014-04-03
ZAR,RUB,3.33685,2014-04-04
ZAR,RUB,3.33468,2014-04-05
ZAR,RUB,3.36444,2014-04-08
ZAR,RUB,3.40005,2014-04-09
ZAR,RUB,3.41396,2014-04-10
ZAR,RUB,3.42993,2014-04-11
ZAR,RUB,3.40648,2014-04-12
ZAR,RUB,3.41533,2014-04-15
ZAR,RUB,3.41498,2014-04-16
ZAR,RUB,3.42068,2014-04-17
ZAR,RUB,3.41138,2014-04-18
ZAR,RUB,3.38821,2014-04-19
ZAR,RUB,3.398,2014-04-22
ZAR,RUB,3.39098,2014-04-23
ZAR,RUB,3.36464,2014-04-24
ZAR,RUB,3.36855,2014-04-25
ZAR,RUB,3.37408,2014-04-26
ZAR,RUB,3.3764,2014-04-29
ZAR,RUB,3.36954,2014-04-30
ZAR,RUB,3.37714,2014-05-01
ZAR,RUB,3.42866,2014-05-06
ZAR,RUB,3.39248,2014-05-07
ZAR,RUB,3.3765,2014-05-08
ZAR,RUB,3.35481,2014-05-09
ZAR,RUB,3.40267,2014-05-13
ZAR,RUB,3.36724,2014-05-14
ZAR,RUB,3.37488,2014-05-15
ZAR,RUB,3.36722,2014-05-16
ZAR,RUB,3.3462,2014-05-17
ZAR,RUB,3.35776,2014-05-20
ZAR,RUB,3.32156,2014-05-21
ZAR,RUB,3.29902,2014-05-22
ZAR,RUB,3.30523,2014-05-23
ZAR,RUB,3.31708,2014-05-24
ZAR,RUB,3.30112,2014-05-27
ZAR,RUB,3.3003,2014-05-28
ZAR,RUB,3.28315,2014-05-29
ZAR,RUB,3.30593,2014-05-30
ZAR,RUB,3.32649,2014-05-31
ZAR,RUB,3.29316,2014-06-03
ZAR,RUB,3.2879,2014-06-04
ZAR,RUB,3.26426,2014-06-05
ZAR,RUB,3.2509,2014-06-06
ZAR,RUB,3.24841,2014-06-07
ZAR,RUB,3.24686,2014-06-10
ZAR,RUB,3.21128,2014-06-11
ZAR,RUB,3.18806,2014-06-12
ZAR,RUB,3.21114,2014-06-17
ZAR,RUB,3.23719,2014-06-18
ZAR,RUB,3.21238,2014-06-19
ZAR,RUB,3.21814,2014-06-20
ZAR,RUB,3.21463,2014-06-21
ZAR,RUB,3.21712,2014-06-24
ZAR,RUB,3.21463,2014-06-25
ZAR,RUB,3.19215,2014-06-26
ZAR,RUB,3.18707,2014-06-27
ZAR,RUB,3.16911,2014-06-28
ZAR,RUB,3.1957,2014-07-01
ZAR,RUB,3.22141,2014-07-02
ZAR,RUB,3.20617,2014-07-03
ZAR,RUB,3.16839,2014-07-04
ZAR,RUB,3.19706,2014-07-05
ZAR,RUB,3.20687,2014-07-08
ZAR,RUB,3.20535,2014-07-09
ZAR,RUB,3.19424,2014-07-10
ZAR,RUB,3.15775,2014-07-11
ZAR,RUB,3.1793,2014-07-12
ZAR,RUB,3.1968,2014-07-15
ZAR,RUB,3.20685,2014-07-16
ZAR,RUB,3.21208,2014-07-17
ZAR,RUB,3.26131,2014-07-18
ZAR,RUB,3.28752,2014-07-19
ZAR,RUB,3.30399,2014-07-22
ZAR,RUB,3.29993,2014-07-23
ZAR,RUB,3.30414,2014-07-24
ZAR,RUB,3.32899,2014-07-25
ZAR,RUB,3.32987,2014-07-26
ZAR,RUB,3.36018,2014-07-29
ZAR,RUB,3.35618,2014-07-30
ZAR,RUB,3.36857,2014-07-31
ZAR,RUB,3.31684,2014-08-01
ZAR,RUB,3.32919,2014-08-02
ZAR,RUB,3.33609,2014-08-05
ZAR,RUB,3.35838,2014-08-06
ZAR,RUB,3.35653,2014-08-07
ZAR,RUB,3.36742,2014-08-08
ZAR,RUB,3.38545,2014-08-09
ZAR,RUB,3.37416,2014-08-12
ZAR,RUB,3.38927,2014-08-13
ZAR,RUB,3.41053,2014-08-14
ZAR,RUB,3.40664,2014-08-15
ZAR,RUB,3.41566,2014-08-16
ZAR,RUB,3.40221,2014-08-19
ZAR,RUB,3.39697,2014-08-20
ZAR,RUB,3.39739,2014-08-21
ZAR,RUB,3.38558,2014-08-22
ZAR,RUB,3.36719,2014-08-23
ZAR,RUB,3.37745,2014-08-26
ZAR,RUB,3.37844,2014-08-27
ZAR,RUB,3.39321,2014-08-28
ZAR,RUB,3.4126,2014-08-29
ZAR,RUB,3.4805,2014-08-30
ZAR,RUB,3.49592,2014-09-02
ZAR,RUB,3.49063,2014-09-03
ZAR,RUB,3.47956,2014-09-04
ZAR,RUB,3.44379,2014-09-05
ZAR,RUB,3.44093,2014-09-06
ZAR,RUB,3.45712,2014-09-09
ZAR,RUB,3.40843,2014-09-10
ZAR,RUB,3.38595,2014-09-11
ZAR,RUB,3.42081,2014-09-12
ZAR,RUB,3.42342,2014-09-13
ZAR,RUB,3.43508,2014-09-16
ZAR,RUB,3.52647,2014-09-17
ZAR,RUB,3.51241,2014-09-18
ZAR,RUB,3.48565,2014-09-19
ZAR,RUB,3.47036,2014-09-20
ZAR,RUB,3.46951,2014-09-23
ZAR,RUB,3.47414,2014-09-24
ZAR,RUB,3.45497,2014-09-25
ZAR,RUB,3.42665,2014-09-26
ZAR,RUB,3.4693,2014-09-27
ZAR,RUB,3.49823,2014-09-30
ZAR,RUB,3.49778,2014-10-01
ZAR,RUB,3.50974,2014-10-02
ZAR,RUB,3.52991,2014-10-03
ZAR,RUB,3.5432,2014-10-04
ZAR,RUB,3.54366,2014-10-07
ZAR,RUB,3.55109,2014-10-08
ZAR,RUB,3.56567,2014-10-09
ZAR,RUB,3.61767,2014-10-10
ZAR,RUB,3.62454,2014-10-11
ZAR,RUB,3.63879,2014-10-14
ZAR,RUB,3.66579,2014-10-15
ZAR,RUB,3.70855,2014-10-16
ZAR,RUB,3.67831,2014-10-17
ZAR,RUB,3.68927,2014-10-18
ZAR,RUB,3.70029,2014-10-21
ZAR,RUB,3.73352,2014-10-22
ZAR,RUB,3.71415,2014-10-23
ZAR,RUB,3.76755,2014-10-24
ZAR,RUB,3.80445,2014-10-25
ZAR,RUB,3.83078,2014-10-28
ZAR,RUB,3.87703,2014-10-29
ZAR,RUB,3.93495,2014-10-30
ZAR,RUB,3.95068,2014-10-31
ZAR,RUB,3.86443,2014-11-01
ZAR,RUB,3.98769,2014-11-06
ZAR,RUB,4.05505,2014-11-07
ZAR,RUB,4.23383,2014-11-08
ZAR,RUB,4.08978,2014-11-11
ZAR,RUB,4.05901,2014-11-12
ZAR,RUB,4.12883,2014-11-13
ZAR,RUB,4.12021,2014-11-14
ZAR,RUB,4.22426,2014-11-15
ZAR,RUB,4.26569,2014-11-18
ZAR,RUB,4.23431,2014-11-19
ZAR,RUB,4.26737,2014-11-20
ZAR,RUB,4.22973,2014-11-21
ZAR,RUB,4.1819,2014-11-22
ZAR,RUB,4.08673,2014-11-25
ZAR,RUB,4.07685,2014-11-26
ZAR,RUB,4.23379,2014-11-27
ZAR,RUB,4.34849,2014-11-28
ZAR,RUB,4.46992,2014-11-29
ZAR,RUB,4.66446,2014-12-02
ZAR,RUB,4.60041,2014-12-03
ZAR,RUB,4.87448,2014-12-04
ZAR,RUB,4.70996,2014-12-05
ZAR,RUB,4.73463,2014-12-06
ZAR,RUB,4.64962,2014-12-09
ZAR,RUB,4.71352,2014-12-10
ZAR,RUB,4.72469,2014-12-11
ZAR,RUB,4.76338,2014-12-12
ZAR,RUB,4.90574,2014-12-13
ZAR,RUB,5.04488,2014-12-16
ZAR,RUB,5.23161,2014-12-17
ZAR,RUB,5.78011,2014-12-18
ZAR,RUB,5.15658,2014-12-19
ZAR,RUB,5.22607,2014-12-20
ZAR,RUB,4.87353,2014-12-23
ZAR,RUB,4.71835,2014-12-24
ZAR,RUB,4.67817,2014-12-25
ZAR,RUB,4.52221,2014-12-26
ZAR,RUB,4.47107,2014-12-27
ZAR,RUB,4.88066,2014-12-30
ZAR,RUB,4.84214,2014-12-31
ZAR,RUB,4.8648,2015-01-01
ZAR,RUB,5.45462,2015-01-13
ZAR,RUB,5.64388,2015-01-14
ZAR,RUB,5.70005,2015-01-15
ZAR,RUB,5.66283,2015-01-16
ZAR,RUB,5.65868,2015-01-17
ZAR,RUB,5.6176,2015-01-20
ZAR,RUB,5.58109,2015-01-21
ZAR,RUB,5.66553,2015-01-22
ZAR,RUB,5.66651,2015-01-23
ZAR,RUB,5.56299,2015-01-24
ZAR,RUB,5.73482,2015-01-27
ZAR,RUB,5.91266,2015-01-28
ZAR,RUB,5.8139,2015-01-29
ZAR,RUB,5.91967,2015-01-30
ZAR,RUB,5.96634,2015-01-31
ZAR,RUB,6.00293,2015-02-03
ZAR,RUB,5.87642,2015-02-04
ZAR,RUB,5.7274,2015-02-05
ZAR,RUB,6.00185,2015-02-06
ZAR,RUB,5.84469,2015-02-07
ZAR,RUB,5.70284,2015-02-10
ZAR,RUB,5.66321,2015-02-11
ZAR,RUB,5.61865,2015-02-12
ZAR,RUB,5.59439,2015-02-13
ZAR,RUB,5.54586,2015-02-14
ZAR,RUB,5.38566,2015-02-17
ZAR,RUB,5.39049,2015-02-18
ZAR,RUB,5.33043,2015-02-19
ZAR,RUB,5.37356,2015-02-20
ZAR,RUB,5.30157,2015-02-21
ZAR,RUB,5.44869,2015-02-25
ZAR,RUB,5.47595,2015-02-26
ZAR,RUB,5.32809,2015-02-27
ZAR,RUB,5.32752,2015-02-28
ZAR,RUB,5.31064,2015-03-03
ZAR,RUB,5.30652,2015-03-04
ZAR,RUB,5.24783,2015-03-05
ZAR,RUB,5.24356,2015-03-06
ZAR,RUB,5.08388,2015-03-07
ZAR,RUB,4.97029,2015-03-11
ZAR,RUB,5.10833,2015-03-12
ZAR,RUB,5.00982,2015-03-13
ZAR,RUB,4.97115,2015-03-14
ZAR,RUB,5.00509,2015-03-17
ZAR,RUB,4.98165,2015-03-18
ZAR,RUB,4.9592,2015-03-19
ZAR,RUB,4.89434,2015-03-20
ZAR,RUB,4.89515,2015-03-21
ZAR,RUB,4.89922,2015-03-24
ZAR,RUB,4.92868,2015-03-25
ZAR,RUB,4.87172,2015-03-26
ZAR,RUB,4.7654,2015-03-27
ZAR,RUB,4.79946,2015-03-28
ZAR,RUB,4.83744,2015-03-31
ZAR,RUB,4.72405,2015-04-01
ZAR,RUB,4.81604,2015-04-02
ZAR,RUB,4.76527,2015-04-03
ZAR,RUB,4.74646,2015-04-04
ZAR,RUB,4.80252,2015-04-07
ZAR,RUB,4.67484,2015-04-08
ZAR,RUB,4.56838,2015-04-09
ZAR,RUB,4.4331,2015-04-10
ZAR,RUB,4.26311,2015-04-11
ZAR,RUB,4.32204,2015-04-14
ZAR,RUB,4.28412,2015-04-15
ZAR,RUB,4.1779,2015-04-16
ZAR,RUB,4.12154,2015-04-17
ZAR,RUB,4.22219,2015-04-18
ZAR,RUB,4.29178,2015-04-21
ZAR,RUB,4.43947,2015-04-22
ZAR,RUB,4.42118,2015-04-23
ZAR,RUB,4.20273,2015-04-24
ZAR,RUB,4.14052,2015-04-25
ZAR,RUB,4.24476,2015-04-28
ZAR,RUB,4.35639,2015-04-29
ZAR,RUB,4.3668,2015-04-30
ZAR,RUB,4.33736,2015-05-01
ZAR,RUB,4.2875,2015-05-06
ZAR,RUB,4.16323,2015-05-07
ZAR,RUB,4.16658,2015-05-08
ZAR,RUB,4.2231,2015-05-09
ZAR,RUB,4.20454,2015-05-13
ZAR,RUB,4.13753,2015-05-14
ZAR,RUB,4.20631,2015-05-15
ZAR,RUB,4.24103,2015-05-16
ZAR,RUB,4.15766,2015-05-19
ZAR,RUB,4.14547,2015-05-20
ZAR,RUB,4.16616,2015-05-21
ZAR,RUB,4.23277,2015-05-22
ZAR,RUB,4.21493,2015-05-23
ZAR,RUB,4.16744,2015-05-26
ZAR,RUB,4.19587,2015-05-27
ZAR,RUB,4.23968,2015-05-28
ZAR,RUB,4.33987,2015-05-29
ZAR,RUB,4.35873,2015-05-30
ZAR,RUB,4.30814,2015-06-02
ZAR,RUB,4.34945,2015-06-03
ZAR,RUB,4.34248,2015-06-04
ZAR,RUB,4.44363,2015-06-05
ZAR,RUB,4.52461,2015-06-06
ZAR,RUB,4.45794,2015-06-09
ZAR,RUB,4.46726,2015-06-10
ZAR,RUB,4.4308,2015-06-11
ZAR,RUB,4.39162,2015-06-12
ZAR,RUB,4.45457,2015-06-16
ZAR,RUB,4.34175,2015-06-17
ZAR,RUB,4.33338,2015-06-18
ZAR,RUB,4.3857,2015-06-19
ZAR,RUB,4.38437,2015-06-20
ZAR,RUB,4.40055,2015-06-23
ZAR,RUB,4.45944,2015-06-24
ZAR,RUB,4.45003,2015-06-25
ZAR,RUB,4.50743,2015-06-26
ZAR,RUB,4.52574,2015-06-27
ZAR,RUB,4.52991,2015-06-30
ZAR,RUB,4.56164,2015-07-01
ZAR,RUB,4.55244,2015-07-02
ZAR,RUB,4.51896,2015-07-03
ZAR,RUB,4.52282,2015-07-04
ZAR,RUB,4.5505,2015-07-07
ZAR,RUB,4.57944,2015-07-08
ZAR,RUB,4.56206,2015-07-09
ZAR,RUB,4.56672,2015-07-10
ZAR,RUB,4.56746,2015-07-11
ZAR,RUB,4.54434,2015-07-14
ZAR,RUB,4.58091,2015-07-15
ZAR,RUB,4.5793,2015-07-16
ZAR,RUB,4.58785,2015-07-17
ZAR,RUB,4.60653,2015-07-18
ZAR,RUB,4.57049,2015-07-21
ZAR,RUB,4.59698,2015-07-22
ZAR,RUB,4.61506,2015-07-23
ZAR,RUB,4.6228,2015-07-24
ZAR,RUB,4.64214,2015-07-25
ZAR,RUB,4.6678,2015-07-28
ZAR,RUB,4.7723,2015-07-29
ZAR,RUB,4.75288,2015-07-30
ZAR,RUB,4.67337,2015-07-31
ZAR,RUB,4.73672,2015-08-01
ZAR,RUB,4.90628,2015-08-04
ZAR,RUB,4.97908,2015-08-05
ZAR,RUB,4.92102,2015-08-06
ZAR,RUB,5.00666,2015-08-07
ZAR,RUB,5.01981,2015-08-08
ZAR,RUB,5.08505,2015-08-11
ZAR,RUB,4.97715,2015-08-12
ZAR,RUB,5.07231,2015-08-13
ZAR,RUB,5.00534,2015-08-14
ZAR,RUB,5.05341,2015-08-15
ZAR,RUB,5.08709,2015-08-18
ZAR,RUB,5.09638,2015-08-19
ZAR,RUB,5.09909,2015-08-20
ZAR,RUB,5.16135,2015-08-21
ZAR,RUB,5.28033,2015-08-22
ZAR,RUB,5.35269,2015-08-25
ZAR,RUB,5.34348,2015-08-26
ZAR,RUB,5.27473,2015-08-27
ZAR,RUB,5.17798,2015-08-28
ZAR,RUB,5.03949,2015-08-29
ZAR,RUB,5.00065,2015-09-01
ZAR,RUB,4.91527,2015-09-02
ZAR,RUB,4.94626,2015-09-03
ZAR,RUB,4.96482,2015-09-04
ZAR,RUB,4.96283,2015-09-05
ZAR,RUB,4.92981,2015-09-08
ZAR,RUB,4.95371,2015-09-09
ZAR,RUB,4.96111,2015-09-10
ZAR,RUB,4.946,2015-09-11
ZAR,RUB,4.98419,2015-09-12
ZAR,RUB,5.00697,2015-09-15
ZAR,RUB,5.00212,2015-09-16
ZAR,RUB,4.89529,2015-09-17
ZAR,RUB,4.89789,2015-09-18
ZAR,RUB,4.97495,2015-09-19
ZAR,RUB,4.95138,2015-09-22
ZAR,RUB,4.89233,2015-09-23
ZAR,RUB,4.82262,2015-09-24
ZAR,RUB,4.78237,2015-09-25
ZAR,RUB,4.7788,2015-09-26
ZAR,RUB,4.72571,2015-09-29
ZAR,RUB,4.72674,2015-09-30
ZAR,RUB,4.75933,2015-10-01
ZAR,RUB,4.7224,2015-10-02
ZAR,RUB,4.73955,2015-10-03
ZAR,RUB,4.80979,2015-10-06
ZAR,RUB,4.75919,2015-10-07
ZAR,RUB,4.67085,2015-10-08
ZAR,RUB,4.61829,2015-10-09
ZAR,RUB,4.58842,2015-10-10
ZAR,RUB,4.60091,2015-10-13
ZAR,RUB,4.62719,2015-10-14
ZAR,RUB,4.69818,2015-10-15
ZAR,RUB,4.72686,2015-10-16
ZAR,RUB,4.66588,2015-10-17
ZAR,RUB,4.70891,2015-10-20
ZAR,RUB,4.69807,2015-10-21
ZAR,RUB,4.67315,2015-10-22
ZAR,RUB,4.63215,2015-10-23
ZAR,RUB,4.6262,2015-10-24
ZAR,RUB,4.58145,2015-10-27
ZAR,RUB,4.64154,2015-10-28
ZAR,RUB,4.77665,2015-10-29
ZAR,RUB,4.65131,2015-10-30
ZAR,RUB,4.66037,2015-10-31
ZAR,RUB,4.62073,2015-11-03
ZAR,RUB,4.63361,2015-11-04
ZAR,RUB,4.53823,2015-11-06
ZAR,RUB,4.5779,2015-11-07
ZAR,RUB,4.55533,2015-11-10
ZAR,RUB,4.51533,2015-11-11
ZAR,RUB,4.54954,2015-11-12
ZAR,RUB,4.61806,2015-11-13
ZAR,RUB,4.65629,2015-11-14
ZAR,RUB,4.62126,2015-11-17
ZAR,RUB,4.55915,2015-11-18
ZAR,RUB,4.54449,2015-11-19
ZAR,RUB,4.59635,2015-11-20
ZAR,RUB,4.63835,2015-11-21
ZAR,RUB,4.66994,2015-11-24
ZAR,RUB,4.64939,2015-11-25
ZAR,RUB,4.65495,2015-11-26
ZAR,RUB,4.6274,2015-11-27
ZAR,RUB,4.61588,2015-11-28
ZAR,RUB,4.63915,2015-12-01
ZAR,RUB,4.60029,2015-12-02
ZAR,RUB,4.64377,2015-12-03
ZAR,RUB,4.72835,2015-12-04
ZAR,RUB,4.70995,2015-12-05
ZAR,RUB,4.75578,2015-12-08
ZAR,RUB,4.76732,2015-12-09
ZAR,RUB,4.7503,2015-12-10
ZAR,RUB,4.62112,2015-12-11
ZAR,RUB,4.48813,2015-12-12
ZAR,RUB,4.65636,2015-12-15
ZAR,RUB,4.71072,2015-12-16
ZAR,RUB,4.70533,2015-12-17
ZAR,RUB,4.72456,2015-12-18
ZAR,RUB,4.69375,2015-12-19
ZAR,RUB,4.74583,2015-12-22
ZAR,RUB,4.7125,2015-12-23
ZAR,RUB,4.66897,2015-12-24
ZAR,RUB,4.57888,2015-12-25
ZAR,RUB,4.61555,2015-12-26
ZAR,RUB,4.63323,2015-12-29
ZAR,RUB,4.74551,2015-12-30
ZAR,RUB,4.7425,2015-12-31
ZAR,RUB,4.6813,2016-01-01
ZAR,RUB,4.57465,2016-01-12
ZAR,RUB,4.54001,2016-01-13
ZAR,RUB,4.63413,2016-01-14
ZAR,RUB,4.60815,2016-01-15
ZAR,RUB,4.61683,2016-01-16
ZAR,RUB,4.70755,2016-01-19
ZAR,RUB,4.71882,2016-01-20
ZAR,RUB,4.70799,2016-01-21
ZAR,RUB,4.97893,2016-01-22
ZAR,RUB,4.87632,2016-01-23
ZAR,RUB,4.71074,2016-01-26
ZAR,RUB,4.9286,2016-01-27
ZAR,RUB,4.80543,2016-01-28
ZAR,RUB,4.73885,2016-01-29
ZAR,RUB,4.66839,2016-01-30
ZAR,RUB,4.78116,2016-02-02
ZAR,RUB,4.87643,2016-02-03
ZAR,RUB,4.89346,2016-02-04
ZAR,RUB,4.78599,2016-02-05
ZAR,RUB,4.85822,2016-02-06
ZAR,RUB,4.83138,2016-02-09
ZAR,RUB,4.86884,2016-02-10
ZAR,RUB,4.98732,2016-02-11
ZAR,RUB,4.94434,2016-02-12
ZAR,RUB,5.0358,2016-02-13
ZAR,RUB,4.92382,2016-02-16
ZAR,RUB,4.83942,2016-02-17
ZAR,RUB,4.91811,2016-02-18
ZAR,RUB,4.87411,2016-02-19
ZAR,RUB,4.95061,2016-02-20
ZAR,RUB,5.00926,2016-02-21
ZAR,RUB,5.01502,2016-02-25
ZAR,RUB,4.88134,2016-02-26
ZAR,RUB,4.8298,2016-02-27
ZAR,RUB,4.70114,2016-03-01
ZAR,RUB,4.7244,2016-03-02
ZAR,RUB,4.6983,2016-03-03
ZAR,RUB,4.72052,2016-03-04
ZAR,RUB,4.67179,2016-03-05
ZAR,RUB,4.68715,2016-03-10
ZAR,RUB,4.68486,2016-03-11
ZAR,RUB,4.613,2016-03-12
ZAR,RUB,4.57836,2016-03-15
ZAR,RUB,4.50165,2016-03-16
ZAR,RUB,4.42624,2016-03-17
ZAR,RUB,4.40248,2016-03-18
ZAR,RUB,4.46259,2016-03-19
ZAR,RUB,4.47009,2016-03-22
ZAR,RUB,4.43197,2016-03-23
ZAR,RUB,4.43372,2016-03-24
ZAR,RUB,4.47456,2016-03-25
ZAR,RUB,4.42456,2016-03-26
ZAR,RUB,4.38313,2016-03-29
ZAR,RUB,4.43735,2016-03-30
ZAR,RUB,4.51636,2016-03-31
ZAR,RUB,4.56344,2016-04-01
ZAR,RUB,4.55267,2016-04-02
ZAR,RUB,4.64814,2016-04-05
ZAR,RUB,4.61544,2016-04-06
ZAR,RUB,4.50313,2016-04-07
ZAR,RUB,4.4809,2016-04-08
ZAR,RUB,4.47929,2016-04-09
ZAR,RUB,4.52776,2016-04-12
ZAR,RUB,4.52254,2016-04-13
ZAR,RUB,4.45583,2016-04-14
ZAR,RUB,4.54204,2016-04-15
ZAR,RUB,4.5566,2016-04-16
ZAR,RUB,4.66017,2016-04-19
ZAR,RUB,4.56278,2016-04-20
ZAR,RUB,4.63394,2016-04-21
ZAR,RUB,4.55494,2016-04-22
ZAR,RUB,4.62484,2016-04-23
ZAR,RUB,4.59866,2016-04-26
ZAR,RUB,4.58086,2016-04-27
ZAR,RUB,4.5176,2016-04-28
ZAR,RUB,4.51164,2016-04-29
ZAR,RUB,4.52612,2016-04-30
ZAR,RUB,4.47107,2016-05-05
ZAR,RUB,4.42265,2016-05-06
ZAR,RUB,4.413,2016-05-07
ZAR,RUB,4.35113,2016-05-11
ZAR,RUB,4.33129,2016-05-12
ZAR,RUB,4.35277,2016-05-13
ZAR,RUB,4.29768,2016-05-14
ZAR,RUB,4.20263,2016-05-17
ZAR,RUB,4.14318,2016-05-18
ZAR,RUB,4.1068,2016-05-19
ZAR,RUB,4.17709,2016-05-20
ZAR,RUB,4.2123,2016-05-21
ZAR,RUB,4.30517,2016-05-24
ZAR,RUB,4.24296,2016-05-25
ZAR,RUB,4.21218,2016-05-26
ZAR,RUB,4.18112,2016-05-27
ZAR,RUB,4.2458,2016-05-28
ZAR,RUB,4.18257,2016-05-31
ZAR,RUB,4.16432,2016-06-01
ZAR,RUB,4.26711,2016-06-02
ZAR,RUB,4.28734,2016-06-03
ZAR,RUB,4.29828,2016-06-04
ZAR,RUB,4.36055,2016-06-07
ZAR,RUB,4.38438,2016-06-08
ZAR,RUB,4.33414,2016-06-09
ZAR,RUB,4.29082,2016-06-10
ZAR,RUB,4.33567,2016-06-11
ZAR,RUB,4.29702,2016-06-15
ZAR,RUB,4.3123,2016-06-16
ZAR,RUB,4.29787,2016-06-17
ZAR,RUB,4.30596,2016-06-18
ZAR,RUB,4.29626,2016-06-21
ZAR,RUB,4.3664,2016-06-22
ZAR,RUB,4.32855,2016-06-23
ZAR,RUB,4.43631,2016-06-24
ZAR,RUB,4.39162,2016-06-25
ZAR,RUB,4.3042,2016-06-28
ZAR,RUB,4.26606,2016-06-29
ZAR,RUB,4.27471,2016-06-30
ZAR,RUB,4.34696,2016-07-01
ZAR,RUB,4.3608,2016-07-02
ZAR,RUB,4.38145,2016-07-05
ZAR,RUB,4.35662,2016-07-06
ZAR,RUB,4.34154,2016-07-07
ZAR,RUB,4.385,2016-07-08
ZAR,RUB,4.36177,2016-07-09
ZAR,RUB,4.39959,2016-07-12
ZAR,RUB,4.46193,2016-07-13
ZAR,RUB,4.43387,2016-07-14
ZAR,RUB,4.42662,2016-07-15
ZAR,RUB,4.41592,2016-07-16
ZAR,RUB,4.39829,2016-07-19
ZAR,RUB,4.39868,2016-07-20
ZAR,RUB,4.43559,2016-07-21
ZAR,RUB,4.46934,2016-07-22
ZAR,RUB,4.54665,2016-07-23
ZAR,RUB,4.53959,2016-07-26
ZAR,RUB,4.56609,2016-07-27
ZAR,RUB,4.61728,2016-07-28
ZAR,RUB,4.65378,2016-07-29
ZAR,RUB,4.74121,2016-07-30
ZAR,RUB,4.78457,2016-08-02
ZAR,RUB,4.78238,2016-08-03
ZAR,RUB,4.74623,2016-08-04
ZAR,RUB,4.80142,2016-08-05
ZAR,RUB,4.79067,2016-08-06
ZAR,RUB,4.76951,2016-08-09
ZAR,RUB,4.76836,2016-08-10
ZAR,RUB,4.83865,2016-08-11
ZAR,RUB,4.86442,2016-08-12
ZAR,RUB,4.80984,2016-08-13
ZAR,RUB,4.77913,2016-08-16
ZAR,RUB,4.81671,2016-08-17
ZAR,RUB,4.77569,2016-08-18
ZAR,RUB,4.78529,2016-08-19
ZAR,RUB,4.72513,2016-08-20
ZAR,RUB,4.71596,2016-08-23
ZAR,RUB,4.81643,2016-08-24
ZAR,RUB,4.62462,2016-08-25
ZAR,RUB,4.59144,2016-08-26
ZAR,RUB,4.56409,2016-08-27
ZAR,RUB,4.51146,2016-08-30
ZAR,RUB,4.50954,2016-08-31
ZAR,RUB,4.5201,2016-09-01
ZAR,RUB,4.45279,2016-09-02
ZAR,RUB,4.49163,2016-09-03
ZAR,RUB,4.50072,2016-09-06
ZAR,RUB,4.54168,2016-09-07
ZAR,RUB,4.59368,2016-09-08
ZAR,RUB,4.57948,2016-09-09
ZAR,RUB,4.4957,2016-09-10
ZAR,RUB,4.47069,2016-09-13
ZAR,RUB,4.54146,2016-09-14
ZAR,RUB,4.53252,2016-09-15
ZAR,RUB,4.54078,2016-09-16
ZAR,RUB,4.60004,2016-09-17
ZAR,RUB,4.60282,2016-09-20
ZAR,RUB,4.65248,2016-09-21
ZAR,RUB,4.67821,2016-09-22
ZAR,RUB,4.74624,2016-09-23
ZAR,RUB,4.70351,2016-09-24
ZAR,RUB,4.68478,2016-09-27
ZAR,RUB,4.69533,2016-09-28
ZAR,RUB,4.75012,2016-09-29
ZAR,RUB,4.61895,2016-09-30
ZAR,RUB,4.53885,2016-10-01
ZAR,RUB,4.58712,2016-10-04
ZAR,RUB,4.58852,2016-10-05
ZAR,RUB,4.5507,2016-10-06
ZAR,RUB,4.53337,2016-10-07
ZAR,RUB,4.47679,2016-10-08
ZAR,RUB,4.52828,2016-10-11
ZAR,RUB,4.38175,2016-10-12
ZAR,RUB,4.34044,2016-10-13
ZAR,RUB,4.40954,2016-10-14
ZAR,RUB,4.42164,2016-10-15
ZAR,RUB,4.40031,2016-10-18
ZAR,RUB,4.48513,2016-10-19
ZAR,RUB,4.50245,2016-10-20
ZAR,RUB,4.48399,2016-10-21
ZAR,RUB,4.44987,2016-10-22
ZAR,RUB,4.48217,2016-10-25
ZAR,RUB,4.47677,2016-10-26
ZAR,RUB,4.53418,2016-10-27
ZAR,RUB,4.53773,2016-10-28
ZAR,RUB,4.51408,2016-10-29
ZAR,RUB,4.60098,2016-11-01
ZAR,RUB,4.67889,2016-11-02
ZAR,RUB,4.71079,2016-11-03
ZAR,RUB,4.71191,2016-11-04
ZAR,RUB,4.7199,2016-11-08
ZAR,RUB,4.74936,2016-11-09
ZAR,RUB,4.72608,2016-11-10
ZAR,RUB,4.75205,2016-11-11
ZAR,RUB,4.5578,2016-11-12
ZAR,RUB,4.54866,2016-11-15
ZAR,RUB,4.62876,2016-11-16
ZAR,RUB,4.53389,2016-11-17
ZAR,RUB,4.53684,2016-11-18
ZAR,RUB,4.47475,2016-11-19
ZAR,RUB,4.48957,2016-11-22
ZAR,RUB,4.50433,2016-11-23
